time,conversion,size_x,size_y,n_seeds,run_id,rng_seed
17.647910594793814,92.46846168329881,85,85,147,size_85x85_run_004_seed_123,123
17.648072475162206,92.4687452929658,85,85,147,size_85x85_run_004_seed_123,123
17.648270116623845,92.46902888127424,85,85,147,size_85x85_run_004_seed_123,123
17.648294450344576,92.46931244822653,85,85,147,size_85x85_run_004_seed_123,123
17.648713262273695,92.46959599382507,85,85,147,size_85x85_run_004_seed_123,123
17.648826577597113,92.46987951807229,85,85,147,size_85x85_run_004_seed_123,123
17.648962718536353,92.4701630209706,85,85,147,size_85x85_run_004_seed_123,123
17.64896627243661,92.47044650252239,85,85,147,size_85x85_run_004_seed_123,123
17.6490330651332,92.47072996273012,85,85,147,size_85x85_run_004_seed_123,123
17.64931064346476,92.47101340159615,85,85,147,size_85x85_run_004_seed_123,123
17.64933660026538,92.47129681912291,85,85,147,size_85x85_run_004_seed_123,123
17.649700697761798,92.47158021531281,85,85,147,size_85x85_run_004_seed_123,123
17.64977877251184,92.47186359016825,85,85,147,size_85x85_run_004_seed_123,123
17.64988145757333,92.47214694369165,85,85,147,size_85x85_run_004_seed_123,123
17.649939327826367,92.47243027588543,85,85,147,size_85x85_run_004_seed_123,123
17.65019358460749,92.47271358675198,85,85,147,size_85x85_run_004_seed_123,123
17.650405287915582,92.4729968762937,85,85,147,size_85x85_run_004_seed_123,123
17.650623392175266,92.47328014451303,85,85,147,size_85x85_run_004_seed_123,123
17.65073467357303,92.47356339141234,85,85,147,size_85x85_run_004_seed_123,123
17.651098935256794,92.47384661699407,85,85,147,size_85x85_run_004_seed_123,123
17.651152629841864,92.47412982126059,85,85,147,size_85x85_run_004_seed_123,123
17.651428169103532,92.47441300421433,85,85,147,size_85x85_run_004_seed_123,123
17.651466871127692,92.4746961658577,85,85,147,size_85x85_run_004_seed_123,123
17.6514968474384,92.47497930619309,85,85,147,size_85x85_run_004_seed_123,123
17.651555032204612,92.47526242522291,85,85,147,size_85x85_run_004_seed_123,123
17.651734298168133,92.47554552294959,85,85,147,size_85x85_run_004_seed_123,123
17.65174617673479,92.4758285993755,85,85,147,size_85x85_run_004_seed_123,123
17.651772482997856,92.47611165450304,85,85,147,size_85x85_run_004_seed_123,123
17.651788273950988,92.47639468833465,85,85,147,size_85x85_run_004_seed_123,123
17.651819551915374,92.4766777008727,85,85,147,size_85x85_run_004_seed_123,123
17.651831564822277,92.47696069211962,85,85,147,size_85x85_run_004_seed_123,123
17.651940053032334,92.4772436620778,85,85,147,size_85x85_run_004_seed_123,123
17.652001077344714,92.47752661074962,85,85,147,size_85x85_run_004_seed_123,123
17.65211601590967,92.4778095381375,85,85,147,size_85x85_run_004_seed_123,123
17.65212781942415,92.47809244424387,85,85,147,size_85x85_run_004_seed_123,123
17.652157027006517,92.47837532907108,85,85,147,size_85x85_run_004_seed_123,123
17.652181809664427,92.47865819262157,85,85,147,size_85x85_run_004_seed_123,123
17.65224505512626,92.47865819262157,85,85,147,size_85x85_run_004_seed_123,123
17.65230303905379,92.47894103489772,85,85,147,size_85x85_run_004_seed_123,123
17.652347860428403,92.47922385590192,85,85,147,size_85x85_run_004_seed_123,123
17.652438781651536,92.47950665563661,85,85,147,size_85x85_run_004_seed_123,123
17.65246684479605,92.47978943410415,85,85,147,size_85x85_run_004_seed_123,123
17.65265484814082,92.48007219130696,85,85,147,size_85x85_run_004_seed_123,123
17.652718656431095,92.48035492724743,85,85,147,size_85x85_run_004_seed_123,123
17.652809365039953,92.48035492724743,85,85,147,size_85x85_run_004_seed_123,123
17.6528387748287,92.48063764192797,85,85,147,size_85x85_run_004_seed_123,123
17.652957796354958,92.48092033535096,85,85,147,size_85x85_run_004_seed_123,123
17.653359828774096,92.4812030075188,85,85,147,size_85x85_run_004_seed_123,123
17.65359596708559,92.4814856584339,85,85,147,size_85x85_run_004_seed_123,123
17.653814958718716,92.48176828809864,85,85,147,size_85x85_run_004_seed_123,123
17.653881882417203,92.48205089651543,85,85,147,size_85x85_run_004_seed_123,123
17.65389528654392,92.48233348368666,85,85,147,size_85x85_run_004_seed_123,123
17.65397071430741,92.48261604961473,85,85,147,size_85x85_run_004_seed_123,123
17.65432162681429,92.48289859430203,85,85,147,size_85x85_run_004_seed_123,123
17.654411477576257,92.48318111775097,85,85,147,size_85x85_run_004_seed_123,123
17.65455672549608,92.48346361996393,85,85,147,size_85x85_run_004_seed_123,123
17.654926358497725,92.48374610094329,85,85,147,size_85x85_run_004_seed_123,123
17.655143224632187,92.48402856069147,85,85,147,size_85x85_run_004_seed_123,123
17.655311376547935,92.48431099921085,85,85,147,size_85x85_run_004_seed_123,123
17.65533991587738,92.48459341650384,85,85,147,size_85x85_run_004_seed_123,123
17.655387390097967,92.4848758125728,85,85,147,size_85x85_run_004_seed_123,123
17.65567523932125,92.48515818742015,85,85,147,size_85x85_run_004_seed_123,123
17.65574145409868,92.48544054104828,85,85,147,size_85x85_run_004_seed_123,123
17.65603450876756,92.48572287345958,85,85,147,size_85x85_run_004_seed_123,123
17.656163285281995,92.48600518465643,85,85,147,size_85x85_run_004_seed_123,123
17.65619570439613,92.48628747464122,85,85,147,size_85x85_run_004_seed_123,123
17.656337538276087,92.48656974341635,85,85,147,size_85x85_run_004_seed_123,123
17.656384389184957,92.48685199098422,85,85,147,size_85x85_run_004_seed_123,123
17.656599854093717,92.4871342173472,85,85,147,size_85x85_run_004_seed_123,123
17.65702662153992,92.48741642250769,85,85,147,size_85x85_run_004_seed_123,123
17.65715993785174,92.4876986064681,85,85,147,size_85x85_run_004_seed_123,123
17.65730653221387,92.48798076923077,85,85,147,size_85x85_run_004_seed_123,123
17.65735111747875,92.48826291079813,85,85,147,size_85x85_run_004_seed_123,123
17.657633785226718,92.48854503117255,85,85,147,size_85x85_run_004_seed_123,123
17.65771943707322,92.48882713035641,85,85,147,size_85x85_run_004_seed_123,123
17.65787920196523,92.48910920835212,85,85,147,size_85x85_run_004_seed_123,123
17.657886249091515,92.48939126516204,85,85,147,size_85x85_run_004_seed_123,123
17.658208189400444,92.48967330078858,85,85,147,size_85x85_run_004_seed_123,123
