run_id,sigma,time,conversion
size_80x80_sigma_0.4_seed_123,0.4,0.48399329943204406,0.6951340615690168
size_80x80_sigma_0.4_seed_123,0.4,0.48409224157701486,0.6951340615690168
size_80x80_sigma_0.4_seed_123,0.4,0.48422263389219694,0.6951340615690168
size_80x80_sigma_0.4_seed_123,0.4,0.4844020419085609,0.6951340615690168
size_80x80_sigma_0.4_seed_123,0.4,0.4846072977551583,0.6951340615690168
size_80x80_sigma_0.4_seed_123,0.4,0.48645168064106764,0.6951340615690168
size_80x80_sigma_0.4_seed_123,0.4,0.48652148790973077,0.6951340615690168
size_80x80_sigma_0.4_seed_123,0.4,0.4872107593832507,0.6951340615690168
size_80x80_sigma_0.4_seed_123,0.4,0.48728856846568946,0.7444168734491315
size_80x80_sigma_0.4_seed_123,0.4,0.487540684187055,0.7444168734491315
size_80x80_sigma_0.4_seed_123,0.4,0.4881809746916809,0.7444168734491315
size_80x80_sigma_0.4_seed_123,0.4,0.48942092068429144,0.7444168734491315
size_80x80_sigma_0.4_seed_123,0.4,0.49013399763928983,0.7936507936507936
size_80x80_sigma_0.4_seed_123,0.4,0.4908681374372256,0.7936507936507936
size_80x80_sigma_0.4_seed_123,0.4,0.4913191960390889,0.842835894893406
size_80x80_sigma_0.4_seed_123,0.4,0.49190541901978,0.842835894893406
size_80x80_sigma_0.4_seed_123,0.4,0.49214921058149913,0.842835894893406
size_80x80_sigma_0.4_seed_123,0.4,0.4931526200318561,0.842835894893406
size_80x80_sigma_0.4_seed_123,0.4,0.4933318624996854,0.842835894893406
size_80x80_sigma_0.4_seed_123,0.4,0.49340753380183905,0.842835894893406
size_80x80_sigma_0.4_seed_123,0.4,0.4938122953492453,0.842835894893406
size_80x80_sigma_0.4_seed_123,0.4,0.4939965196596593,0.842835894893406
size_80x80_sigma_0.4_seed_123,0.4,0.495609027485128,0.842835894893406
size_80x80_sigma_0.4_seed_123,0.4,0.4961202030848812,0.842835894893406
size_80x80_sigma_0.4_seed_123,0.4,0.49685914504785367,0.842835894893406
size_80x80_sigma_0.4_seed_123,0.4,0.4978659946695812,0.8919722497522299
size_80x80_sigma_0.4_seed_123,0.4,0.5022606817478602,0.8919722497522299
size_80x80_sigma_0.4_seed_123,0.4,0.5034112870206897,0.8919722497522299
